Extractant_conc_M,Volume_fraction_A,Volume_fraction_B,Acid_conc_M,Temperature_K,Log_metal_conc_mM,New_extractants_SMILES,Pred_class,Solvent_A_name,Metal_name
0.2,1,0,3.0,298,-8.0,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1C#N,0,1-octanol,Eu(III)
0.2,1,0,0.5,298,-8.0,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1C#N,2,kerosene,Am(III)
0.2,1,0,0.5,298,-8.0,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1C#N,0,kerosene,Eu(III)
0.2,1,0,0.5,298,-8.0,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1C#N,2,kerosene,Am(III)
0.2,1,0,0.5,298,-1.3010299956639813,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1C#N,0,kerosene,Eu(III)
0.2,1,0,0.5,298,-1.3010299956639813,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1C#N,2,kerosene,Am(III)
0.2,1,0,0.5,298,-8.0,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1C#N,0,kerosene,Eu(III)
0.2,1,0,0.5,298,-1.3010299956639813,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1C#N,2,kerosene,Am(III)
0.2,1,0,0.5,298,-1.3010299956639813,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1C#N,0,kerosene,Eu(III)
0.2,1,0,1.0,298,-8.0,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1C#N,2,kerosene,Am(III)
0.2,1,0,1.0,298,-8.0,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1C#N,0,kerosene,Eu(III)
0.2,1,0,1.0,298,-8.0,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1C#N,2,kerosene,Am(III)
0.2,1,0,1.0,298,-1.3010299956639813,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1C#N,0,kerosene,Eu(III)
0.2,1,0,1.0,298,-1.3010299956639813,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1C#N,2,kerosene,Am(III)
0.2,1,0,1.0,298,-8.0,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1C#N,0,kerosene,Eu(III)
0.2,1,0,1.0,298,-1.3010299956639813,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1C#N,2,kerosene,Am(III)
0.2,1,0,1.0,298,-1.3010299956639813,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1C#N,0,kerosene,Eu(III)
0.2,1,0,2.0,298,-8.0,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1C#N,2,kerosene,Am(III)
0.2,1,0,2.0,298,-8.0,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1C#N,0,kerosene,Eu(III)
0.2,1,0,2.0,298,-1.3010299956639813,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1C#N,2,kerosene,Am(III)
0.2,1,0,2.0,298,-8.0,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1C#N,0,kerosene,Eu(III)
0.2,1,0,3.0,298,-8.0,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1C#N,2,kerosene,Am(III)
0.2,1,0,3.0,298,-8.0,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1C#N,0,kerosene,Eu(III)
0.2,1,0,3.0,298,-1.3010299956639813,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1C#N,2,kerosene,Am(III)
0.2,1,0,3.0,298,-8.0,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1C#N,0,kerosene,Eu(III)
0.05,1,0,2.0,298,-1.3010299956639813,CC12CCC(c3nnc(-c4cccc(-c5cccc(-c6nnc7c(n6)C6(C)CCC7C6(C)C)n5)n4)nc31)C2(C)COc8ccccc8,2,n-dodecane,Am(III)
0.05,1,0,2.0,298,-8.0,CC12CCC(c3nnc(-c4cccc(-c5cccc(-c6nnc7c(n6)C6(C)CCC7C6(C)C)n5)n4)nc31)C2(C)COc8ccccc8,0,n-dodecane,Eu(III)
0.05,1,0,3.0,298,-1.3010299956639813,CC12CCC(c3nnc(-c4cccc(-c5cccc(-c6nnc7c(n6)C6(C)CCC7C6(C)C)n5)n4)nc31)C2(C)COc8ccccc8,2,n-dodecane,Am(III)
0.05,1,0,3.0,298,-8.0,CC12CCC(c3nnc(-c4cccc(-c5cccc(-c6nnc7c(n6)C6(C)CCC7C6(C)C)n5)n4)nc31)C2(C)COc8ccccc8,0,n-dodecane,Eu(III)
0.05,1,0,2.0,298,-1.3010299956639813,CC12CCC(c3nnc(-c4cccc(-c5cccc(-c6nnc7c(n6)C6(C)CCC7C6(C)C)n5)n4)nc31)C2(C)COc8ccccc8,2,1-octanol,Am(III)
0.05,1,0,2.0,298,-8.0,CC12CCC(c3nnc(-c4cccc(-c5cccc(-c6nnc7c(n6)C6(C)CCC7C6(C)C)n5)n4)nc31)C2(C)COc8ccccc8,0,1-octanol,Eu(III)
0.05,1,0,2.0,298,-1.3010299956639813,CC12CCC(c3nnc(-c4cccc(-c5cccc(-c6nnc7c(n6)C6(C)CCC7C6(C)C)n5)n4)nc31)C2(C)COc8ccccc8,2,1-octanol,Am(III)
0.05,1,0,2.0,298,-1.3010299956639813,CC12CCC(c3nnc(-c4cccc(-c5cccc(-c6nnc7c(n6)C6(C)CCC7C6(C)C)n5)n4)nc31)C2(C)COc8ccccc8,0,1-octanol,Eu(III)
0.2,1,0,3.0,298,-8.0,CC12CCC(c3nnc(-c4cccc(-c5cccc(-c6nnc7c(n6)C6(C)CCC7C6(C)C)n5)n4)nc31)C2(C)COc8ccccc8,2,1-octanol,Am(III)
0.2,1,0,3.0,298,-8.0,CC12CCC(c3nnc(-c4cccc(-c5cccc(-c6nnc7c(n6)C6(C)CCC7C6(C)C)n5)n4)nc31)C2(C)COc8ccccc8,0,1-octanol,Eu(III)
0.2,1,0,3.0,298,-1.3010299956639813,CC12CCC(c3nnc(-c4cccc(-c5cccc(-c6nnc7c(n6)C6(C)CCC7C6(C)C)n5)n4)nc31)C2(C)COc8ccccc8,2,1-octanol,Am(III)
0.2,1,0,3.0,298,-8.0,CC12CCC(c3nnc(-c4cccc(-c5cccc(-c6nnc7c(n6)C6(C)CCC7C6(C)C)n5)n4)nc31)C2(C)COc8ccccc8,0,1-octanol,Eu(III)
0.2,1,0,1.0,298,-8.0,CC12CCC(c3nnc(-c4cccc(-c5cccc(-c6nnc7c(n6)C6(C)CCC7C6(C)C)n5)n4)nc31)C2(C)COc8ccccc8,2,kerosene,Am(III)
0.2,1,0,1.0,298,-8.0,CC12CCC(c3nnc(-c4cccc(-c5cccc(-c6nnc7c(n6)C6(C)CCC7C6(C)C)n5)n4)nc31)C2(C)COc8ccccc8,0,kerosene,Eu(III)
0.2,1,0,1.0,298,-1.3010299956639813,CC12CCC(c3nnc(-c4cccc(-c5cccc(-c6nnc7c(n6)C6(C)CCC7C6(C)C)n5)n4)nc31)C2(C)COc8ccccc8,2,kerosene,Am(III)
0.2,1,0,1.0,298,-8.0,CC12CCC(c3nnc(-c4cccc(-c5cccc(-c6nnc7c(n6)C6(C)CCC7C6(C)C)n5)n4)nc31)C2(C)COc8ccccc8,0,kerosene,Eu(III)
0.05,1,0,0.5,298,-8.0,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,2,n-dodecane,Am(III)
0.05,1,0,0.5,298,-8.0,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,0,n-dodecane,Eu(III)
0.05,1,0,0.5,298,-8.0,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,2,n-dodecane,Am(III)
0.05,1,0,0.5,298,-1.3010299956639813,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,0,n-dodecane,Eu(III)
0.05,1,0,0.5,298,-1.3010299956639813,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,2,n-dodecane,Am(III)
0.05,1,0,0.5,298,-8.0,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,0,n-dodecane,Eu(III)
0.05,1,0,0.5,298,-1.3010299956639813,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,2,n-dodecane,Am(III)
0.05,1,0,0.5,298,-1.3010299956639813,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,0,n-dodecane,Eu(III)
0.05,1,0,1.0,298,-8.0,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,2,n-dodecane,Am(III)
0.05,1,0,1.0,298,-8.0,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,0,n-dodecane,Eu(III)
0.05,1,0,1.0,298,-8.0,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,2,n-dodecane,Am(III)
0.05,1,0,1.0,298,-1.3010299956639813,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,0,n-dodecane,Eu(III)
0.05,1,0,1.0,298,-1.3010299956639813,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,2,n-dodecane,Am(III)
0.05,1,0,1.0,298,-8.0,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,0,n-dodecane,Eu(III)
0.05,1,0,1.0,298,-1.3010299956639813,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,2,n-dodecane,Am(III)
0.05,1,0,1.0,298,-1.3010299956639813,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,0,n-dodecane,Eu(III)
0.05,1,0,2.0,298,-8.0,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,2,n-dodecane,Am(III)
0.05,1,0,2.0,298,-8.0,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,0,n-dodecane,Eu(III)
0.05,1,0,2.0,298,-8.0,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,2,n-dodecane,Am(III)
0.05,1,0,2.0,298,-1.3010299956639813,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,0,n-dodecane,Eu(III)
0.05,1,0,2.0,298,-1.3010299956639813,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,2,n-dodecane,Am(III)
0.05,1,0,2.0,298,-8.0,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,0,n-dodecane,Eu(III)
0.05,1,0,2.0,298,-1.3010299956639813,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,2,n-dodecane,Am(III)
0.05,1,0,2.0,298,-1.3010299956639813,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,0,n-dodecane,Eu(III)
0.05,1,0,3.0,298,-8.0,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,2,n-dodecane,Am(III)
0.05,1,0,3.0,298,-8.0,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,0,n-dodecane,Eu(III)
0.05,1,0,3.0,298,-8.0,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,2,n-dodecane,Am(III)
0.05,1,0,3.0,298,-1.3010299956639813,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,0,n-dodecane,Eu(III)
0.05,1,0,3.0,298,-1.3010299956639813,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,2,n-dodecane,Am(III)
0.05,1,0,3.0,298,-8.0,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,0,n-dodecane,Eu(III)
0.05,1,0,3.0,298,-1.3010299956639813,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,2,n-dodecane,Am(III)
0.05,1,0,3.0,298,-1.3010299956639813,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,0,n-dodecane,Eu(III)
0.05,1,0,0.5,298,-8.0,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,2,1-octanol,Am(III)
0.05,1,0,0.5,298,-8.0,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,0,1-octanol,Eu(III)
0.05,1,0,0.5,298,-8.0,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,2,1-octanol,Am(III)
0.05,1,0,0.5,298,-1.3010299956639813,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,0,1-octanol,Eu(III)
0.05,1,0,0.5,298,-1.3010299956639813,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,2,1-octanol,Am(III)
0.05,1,0,0.5,298,-8.0,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,0,1-octanol,Eu(III)
0.05,1,0,0.5,298,-1.3010299956639813,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,2,1-octanol,Am(III)
0.05,1,0,0.5,298,-1.3010299956639813,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,0,1-octanol,Eu(III)
0.05,1,0,1.0,298,-8.0,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,2,1-octanol,Am(III)
0.05,1,0,1.0,298,-8.0,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,0,1-octanol,Eu(III)
0.05,1,0,1.0,298,-8.0,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,2,1-octanol,Am(III)
0.05,1,0,1.0,298,-1.3010299956639813,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,0,1-octanol,Eu(III)
0.05,1,0,1.0,298,-1.3010299956639813,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,2,1-octanol,Am(III)
0.05,1,0,1.0,298,-8.0,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,0,1-octanol,Eu(III)
0.05,1,0,1.0,298,-1.3010299956639813,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,2,1-octanol,Am(III)
0.05,1,0,1.0,298,-1.3010299956639813,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,0,1-octanol,Eu(III)
0.05,1,0,2.0,298,-8.0,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,2,1-octanol,Am(III)
0.05,1,0,2.0,298,-8.0,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,0,1-octanol,Eu(III)
0.05,1,0,2.0,298,-8.0,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,2,1-octanol,Am(III)
0.05,1,0,2.0,298,-1.3010299956639813,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,0,1-octanol,Eu(III)
0.05,1,0,2.0,298,-1.3010299956639813,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,2,1-octanol,Am(III)
0.05,1,0,2.0,298,-8.0,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,0,1-octanol,Eu(III)
0.05,1,0,2.0,298,-1.3010299956639813,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,2,1-octanol,Am(III)
0.05,1,0,2.0,298,-1.3010299956639813,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,0,1-octanol,Eu(III)
0.05,1,0,3.0,298,-8.0,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,2,1-octanol,Am(III)
0.05,1,0,3.0,298,-8.0,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,0,1-octanol,Eu(III)
0.05,1,0,3.0,298,-8.0,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,2,1-octanol,Am(III)
0.05,1,0,3.0,298,-1.3010299956639813,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,0,1-octanol,Eu(III)
0.05,1,0,3.0,298,-1.3010299956639813,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,2,1-octanol,Am(III)
0.05,1,0,3.0,298,-8.0,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,0,1-octanol,Eu(III)
0.05,1,0,3.0,298,-1.3010299956639813,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,2,1-octanol,Am(III)
0.05,1,0,3.0,298,-1.3010299956639813,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,0,1-octanol,Eu(III)
0.05,1,0,0.5,298,-1.3010299956639813,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,2,kerosene,Am(III)
0.05,1,0,0.5,298,-8.0,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,0,kerosene,Eu(III)
0.05,1,0,0.5,298,-1.3010299956639813,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,2,kerosene,Am(III)
0.05,1,0,0.5,298,-1.3010299956639813,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,0,kerosene,Eu(III)
0.05,1,0,1.0,298,-8.0,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,2,kerosene,Am(III)
0.05,1,0,1.0,298,-8.0,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,0,kerosene,Eu(III)
0.05,1,0,1.0,298,-1.3010299956639813,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,2,kerosene,Am(III)
0.05,1,0,1.0,298,-8.0,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,0,kerosene,Eu(III)
0.05,1,0,2.0,298,-1.3010299956639813,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,2,kerosene,Am(III)
0.05,1,0,2.0,298,-8.0,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,0,kerosene,Eu(III)
0.1,1,0,0.5,298,-8.0,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,2,n-dodecane,Am(III)
0.1,1,0,0.5,298,-8.0,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,0,n-dodecane,Eu(III)
0.1,1,0,0.5,298,-8.0,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,2,n-dodecane,Am(III)
0.1,1,0,0.5,298,-1.3010299956639813,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,0,n-dodecane,Eu(III)
0.1,1,0,0.5,298,-1.3010299956639813,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,2,n-dodecane,Am(III)
0.1,1,0,0.5,298,-8.0,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,0,n-dodecane,Eu(III)
0.1,1,0,0.5,298,-1.3010299956639813,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,2,n-dodecane,Am(III)
0.1,1,0,0.5,298,-1.3010299956639813,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,0,n-dodecane,Eu(III)
0.1,1,0,1.0,298,-8.0,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,2,n-dodecane,Am(III)
0.1,1,0,1.0,298,-8.0,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,0,n-dodecane,Eu(III)
0.1,1,0,1.0,298,-8.0,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,2,n-dodecane,Am(III)
0.1,1,0,1.0,298,-1.3010299956639813,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,0,n-dodecane,Eu(III)
0.1,1,0,1.0,298,-1.3010299956639813,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)nnc21,2,n-dodecane,Am(III)
